TimeOfDay	Time	Sig
13:35:13.371	7.23	331.357
13:35:13.372	7.231	335.474
13:35:13.373	7.232	339.46
13:35:13.374	7.233	343.316
13:35:13.375	7.234	347.03
13:35:13.376	7.235	350.594
13:35:13.377	7.236	354.002
13:35:13.378	7.237	357.252
13:35:13.379	7.238	360.337
13:35:13.380	7.239	363.242
13:35:13.381	7.24	365.948
13:35:13.382	7.241	368.44
13:35:13.383	7.242	370.71
13:35:13.384	7.243	372.765
13:35:13.385	7.244	374.627
13:35:13.386	7.245	376.325
13:35:13.387	7.246	377.888
13:35:13.388	7.247	379.341
13:35:13.389	7.248	380.699
13:35:13.390	7.249	381.974
13:35:13.391	7.25	383.175
13:35:13.392	7.251	384.312
13:35:13.393	7.252	385.39
13:35:13.394	7.253	386.417
13:35:13.395	7.254	387.401
13:35:13.396	7.255	388.348
13:35:13.397	7.256	389.258
13:35:13.398	7.257	390.123
13:35:13.399	7.258	390.931
13:35:13.400	7.259	391.672
13:35:13.401	7.26	392.342
13:35:13.402	7.261	392.941
13:35:13.403	7.262	393.479
13:35:13.404	7.263	393.967
13:35:13.405	7.264	394.417
13:35:13.406	7.265	394.842
13:35:13.407	7.266	395.252
13:35:13.408	7.267	395.662
13:35:13.409	7.268	396.088
13:35:13.410	7.269	396.544
13:35:13.411	7.27	397.035
13:35:13.412	7.271	397.563
13:35:13.413	7.272	398.123
13:35:13.414	7.273	398.702
13:35:13.415	7.274	399.282
13:35:13.416	7.275	399.85
13:35:13.417	7.276	400.401
13:35:13.418	7.277	400.939
13:35:13.419	7.278	401.479
13:35:13.420	7.279	402.034
13:35:13.421	7.28	402.616
13:35:13.422	7.281	403.237
13:35:13.423	7.282	403.905
13:35:13.424	7.283	404.621
13:35:13.425	7.284	405.371
13:35:13.426	7.285	406.133
13:35:13.427	7.286	406.888
13:35:13.428	7.287	407.637
13:35:13.429	7.288	408.395
13:35:13.430	7.289	409.179
13:35:13.431	7.29	409.995
13:35:13.432	7.291	410.832
13:35:13.433	7.292	411.672
13:35:13.434	7.293	412.495
13:35:13.435	7.294	413.286
13:35:13.436	7.295	414.037
13:35:13.437	7.296	414.751
13:35:13.438	7.297	415.439
13:35:13.439	7.298	416.117
13:35:13.440	7.299	416.804
13:35:13.441	7.3	417.516
13:35:13.442	7.301	418.264
13:35:13.443	7.302	419.054
13:35:13.444	7.303	419.889
13:35:13.445	7.304	420.771
13:35:13.446	7.305	421.699
13:35:13.447	7.306	422.668
13:35:13.448	7.307	423.675
13:35:13.449	7.308	424.713
13:35:13.450	7.309	425.782
13:35:13.451	7.31	426.883
13:35:13.452	7.311	428.026
13:35:13.453	7.312	429.22
13:35:13.454	7.313	430.476
13:35:13.455	7.314	431.803
13:35:13.456	7.315	433.2
13:35:13.457	7.316	434.667
13:35:13.458	7.317	436.202
13:35:13.459	7.318	437.806
13:35:13.460	7.319	439.487
13:35:13.461	7.32	441.256
13:35:13.462	7.321	443.118
13:35:13.463	7.322	445.081
13:35:13.464	7.323	447.151
13:35:13.465	7.324	449.34
13:35:13.466	7.325	451.664
13:35:13.467	7.326	454.137
13:35:13.468	7.327	456.769
13:35:13.469	7.328	459.556
13:35:13.470	7.329	462.487
13:35:13.471	7.33	465.551
13:35:13.472	7.331	468.744
13:35:13.473	7.332	472.067
13:35:13.474	7.333	475.518
13:35:13.475	7.334	479.094
13:35:13.476	7.335	482.782
13:35:13.477	7.336	486.568
13:35:13.478	7.337	490.427
13:35:13.479	7.338	494.332
13:35:13.480	7.339	498.265
13:35:13.481	7.34	502.221
13:35:13.482	7.341	506.2
13:35:13.483	7.342	510.199
13:35:13.484	7.343	514.201
13:35:13.485	7.344	518.181
13:35:13.486	7.345	522.115
13:35:13.487	7.346	525.991
13:35:13.488	7.347	529.807
13:35:13.489	7.348	533.568
13:35:13.490	7.349	537.279
13:35:13.491	7.35	540.955
13:35:13.492	7.351	544.614
13:35:13.493	7.352	548.278
13:35:13.494	7.353	551.969
13:35:13.495	7.354	555.699
13:35:13.496	7.355	559.472
13:35:13.497	7.356	563.27
13:35:13.498	7.357	567.07
13:35:13.499	7.358	570.848
13:35:13.500	7.359	574.586
13:35:13.501	7.36	578.272
13:35:13.502	7.361	581.9
13:35:13.503	7.362	585.463
13:35:13.504	7.363	588.955
13:35:13.505	7.364	592.368
13:35:13.506	7.365	595.697
13:35:13.507	7.366	598.942
13:35:13.508	7.367	602.105
13:35:13.509	7.368	605.196
13:35:13.510	7.369	608.228
13:35:13.511	7.37	611.217
13:35:13.512	7.371	614.175
13:35:13.513	7.372	617.115
13:35:13.514	7.373	620.037
13:35:13.515	7.374	622.931
13:35:13.516	7.375	625.779
13:35:13.517	7.376	628.552
13:35:13.518	7.377	631.226
13:35:13.519	7.378	633.788
13:35:13.520	7.379	636.237
13:35:13.521	7.38	638.575
13:35:13.522	7.381	640.806
13:35:13.523	7.382	642.932
13:35:13.524	7.383	644.955
13:35:13.525	7.384	646.88
13:35:13.526	7.385	648.712
13:35:13.527	7.386	650.461
13:35:13.528	7.387	652.134
13:35:13.529	7.388	653.736
13:35:13.530	7.389	655.272
13:35:13.531	7.39	656.74
13:35:13.532	7.391	658.133
13:35:13.533	7.392	659.431
13:35:13.534	7.393	660.601
13:35:13.535	7.394	661.598
13:35:13.536	7.395	662.365
13:35:13.537	7.396	662.845
13:35:13.538	7.397	662.984
13:35:13.539	7.398	662.744
13:35:13.540	7.399	662.104
13:35:13.541	7.4	661.057
13:35:13.542	7.401	659.607
13:35:13.543	7.402	657.76
13:35:13.544	7.403	655.524
13:35:13.545	7.404	652.906
13:35:13.546	7.405	649.91
13:35:13.547	7.406	646.54
13:35:13.548	7.407	642.804
13:35:13.549	7.408	638.706
13:35:13.550	7.409	634.248
13:35:13.551	7.41	629.436
13:35:13.552	7.411	624.28
13:35:13.553	7.412	618.796
13:35:13.554	7.413	613.01
13:35:13.555	7.414	606.946
13:35:13.556	7.415	600.624
13:35:13.557	7.416	594.05
13:35:13.558	7.417	587.226
13:35:13.559	7.418	580.149
13:35:13.560	7.419	572.818
13:35:13.561	7.42	565.24
13:35:13.562	7.421	557.429
13:35:13.563	7.422	549.4
13:35:13.564	7.423	541.173
13:35:13.565	7.424	532.774
13:35:13.566	7.425	524.233
13:35:13.567	7.426	515.585
13:35:13.568	7.427	506.862
13:35:13.569	7.428	498.092
13:35:13.570	7.429	489.304
13:35:13.571	7.43	480.519
13:35:13.572	7.431	471.745
13:35:13.573	7.432	462.975
13:35:13.574	7.433	454.201
13:35:13.575	7.434	445.424
13:35:13.576	7.435	436.664
13:35:13.577	7.436	427.945
13:35:13.578	7.437	419.293
13:35:13.579	7.438	410.726
13:35:13.580	7.439	402.262
13:35:13.581	7.44	393.911
13:35:13.582	7.441	385.683
13:35:13.583	7.442	377.591
13:35:13.584	7.443	369.646
13:35:13.585	7.444	361.866
13:35:13.586	7.445	354.26
13:35:13.587	7.446	346.837
13:35:13.588	7.447	339.6
13:35:13.589	7.448	332.559
13:35:13.590	7.449	325.73
13:35:13.591	7.45	319.128
13:35:13.592	7.451	312.758
13:35:13.593	7.452	306.623
13:35:13.594	7.453	300.72
13:35:13.595	7.454	295.039
13:35:13.596	7.455	289.565
13:35:13.597	7.456	284.286
13:35:13.598	7.457	279.2
13:35:13.599	7.458	274.311
13:35:13.600	7.459	269.632
13:35:13.601	7.46	265.174
13:35:13.602	7.461	260.952
13:35:13.603	7.462	256.973
13:35:13.604	7.463	253.234
13:35:13.605	7.464	249.724
13:35:13.606	7.465	246.425
13:35:13.607	7.466	243.323
13:35:13.608	7.467	240.404
13:35:13.609	7.468	237.652
13:35:13.610	7.469	235.053
13:35:13.611	7.47	232.596
13:35:13.612	7.471	230.269
13:35:13.613	7.472	228.06
13:35:13.614	7.473	225.944
13:35:13.615	7.474	223.892
13:35:13.616	7.475	221.875
13:35:13.617	7.476	219.871
13:35:13.618	7.477	217.86
13:35:13.619	7.478	215.829
13:35:13.620	7.479	213.775
13:35:13.621	7.48	211.705
13:35:13.622	7.481	209.635
13:35:13.623	7.482	207.584
13:35:13.624	7.483	205.57
13:35:13.625	7.484	203.615
13:35:13.626	7.485	201.734
13:35:13.627	7.486	199.945
13:35:13.628	7.487	198.263
13:35:13.629	7.488	196.698
13:35:13.630	7.489	195.253
13:35:13.631	7.49	193.924
13:35:13.632	7.491	192.7
13:35:13.633	7.492	191.567
13:35:13.634	7.493	190.514
13:35:13.635	7.494	189.532
13:35:13.636	7.495	188.612
13:35:13.637	7.496	187.747
13:35:13.638	7.497	186.933
13:35:13.639	7.498	186.17
13:35:13.640	7.499	185.454
13:35:13.641	7.5	184.773
13:35:13.642	7.501	184.106
13:35:13.643	7.502	183.427
13:35:13.644	7.503	182.707
13:35:13.645	7.504	181.926
13:35:13.646	7.505	181.073
13:35:13.647	7.506	180.146
13:35:13.648	7.507	179.147
13:35:13.649	7.508	178.081
13:35:13.650	7.509	176.957
13:35:13.651	7.51	175.8
13:35:13.652	7.511	174.646
13:35:13.653	7.512	173.543
13:35:13.654	7.513	172.535
13:35:13.655	7.514	171.646
13:35:13.656	7.515	170.88
13:35:13.657	7.516	170.216
13:35:13.658	7.517	169.627
13:35:13.659	7.518	169.086
13:35:13.660	7.519	168.574
13:35:13.661	7.52	168.075
13:35:13.662	7.521	167.577
13:35:13.663	7.522	167.064
13:35:13.664	7.523	166.52
13:35:13.665	7.524	165.928
13:35:13.666	7.525	165.274
13:35:13.667	7.526	164.553
13:35:13.668	7.527	163.77
13:35:13.669	7.528	162.938
13:35:13.670	7.529	162.068
13:35:13.671	7.53	161.168
13:35:13.672	7.531	160.247
13:35:13.673	7.532	159.322
13:35:13.674	7.533	158.412
13:35:13.675	7.534	157.552
13:35:13.676	7.535	156.785
13:35:13.677	7.536	156.158
13:35:13.678	7.537	155.703
13:35:13.679	7.538	155.438
13:35:13.680	7.539	155.366
13:35:13.681	7.54	155.475
13:35:13.682	7.541	155.738
13:35:13.683	7.542	156.118
13:35:13.684	7.543	156.572
13:35:13.685	7.544	157.06
13:35:13.686	7.545	157.546
13:35:13.687	7.546	157.998
13:35:13.688	7.547	158.387
13:35:13.689	7.548	158.682
13:35:13.690	7.549	158.859
13:35:13.691	7.55	158.901
13:35:13.692	7.551	158.799
13:35:13.693	7.552	158.552
13:35:13.694	7.553	158.164
13:35:13.695	7.554	157.643
13:35:13.696	7.555	156.998
13:35:13.697	7.556	156.243
13:35:13.698	7.557	155.394
13:35:13.699	7.558	154.474
13:35:13.700	7.559	153.509
13:35:13.701	7.56	152.524
13:35:13.702	7.561	151.54
13:35:13.703	7.562	150.57
13:35:13.704	7.563	149.623
13:35:13.705	7.564	148.711
13:35:13.706	7.565	147.854
13:35:13.707	7.566	147.074
13:35:13.708	7.567	146.391
13:35:13.709	7.568	145.822
13:35:13.710	7.569	145.382
13:35:13.711	7.57	145.077
13:35:13.712	7.571	144.906
13:35:13.713	7.572	144.854
13:35:13.714	7.573	144.893
13:35:13.715	7.574	144.988
13:35:13.716	7.575	145.105
13:35:13.717	7.576	145.221
13:35:13.718	7.577	145.319
13:35:13.719	7.578	145.39
13:35:13.720	7.579	145.433
13:35:13.721	7.58	145.446
13:35:13.722	7.581	145.426
13:35:13.723	7.582	145.363
13:35:13.724	7.583	145.247
13:35:13.725	7.584	145.067
13:35:13.726	7.585	144.809
13:35:13.727	7.586	144.46
13:35:13.728	7.587	144.002
13:35:13.729	7.588	143.417
13:35:13.730	7.589	142.687
13:35:13.731	7.59	141.8
13:35:13.732	7.591	140.75
13:35:13.733	7.592	139.545
13:35:13.734	7.593	138.201
13:35:13.735	7.594	136.745
13:35:13.736	7.595	135.211
13:35:13.737	7.596	133.638
13:35:13.738	7.597	132.066
13:35:13.739	7.598	130.533
13:35:13.740	7.599	129.067
13:35:13.741	7.6	127.685
13:35:13.742	7.601	126.397
13:35:13.743	7.602	125.201
13:35:13.744	7.603	124.092
13:35:13.745	7.604	123.061
13:35:13.746	7.605	122.107
13:35:13.747	7.606	121.242
13:35:13.748	7.607	120.482
13:35:13.749	7.608	119.843
13:35:13.750	7.609	119.332
13:35:13.751	7.61	118.948
13:35:13.752	7.611	118.689
13:35:13.753	7.612	118.55
13:35:13.754	7.613	118.522
13:35:13.755	7.614	118.589
13:35:13.756	7.615	118.73
13:35:13.757	7.616	118.925
13:35:13.758	7.617	119.152
13:35:13.759	7.618	119.391
13:35:13.760	7.619	119.615
13:35:13.761	7.62	119.796
13:35:13.762	7.621	119.904
13:35:13.763	7.622	119.915
13:35:13.764	7.623	119.815
13:35:13.765	7.624	119.603
13:35:13.766	7.625	119.285
13:35:13.767	7.626	118.872
13:35:13.768	7.627	118.374
13:35:13.769	7.628	117.806
13:35:13.770	7.629	117.179
13:35:13.771	7.63	116.503
13:35:13.772	7.631	115.787
13:35:13.773	7.632	115.048
13:35:13.774	7.633	114.308
13:35:13.775	7.634	113.576
13:35:13.776	7.635	112.853
13:35:13.777	7.636	112.124
13:35:13.778	7.637	111.368
13:35:13.779	7.638	110.562
13:35:13.780	7.639	109.685
13:35:13.781	7.64	108.722
13:35:13.782	7.641	107.666
13:35:13.783	7.642	106.521
13:35:13.784	7.643	105.296
13:35:13.785	7.644	104.007
13:35:13.786	7.645	102.661
13:35:13.787	7.646	101.265
13:35:13.788	7.647	99.817
13:35:13.789	7.648	98.3193
13:35:13.790	7.649	96.7728
13:35:13.791	7.65	95.1799
13:35:13.792	7.651	93.5424
13:35:13.793	7.652	91.8597
13:35:13.794	7.653	90.1269
13:35:13.795	7.654	88.338
13:35:13.796	7.655	86.4916
13:35:13.797	7.656	84.5952
13:35:13.798	7.657	82.6617
13:35:13.799	7.658	80.7042
13:35:13.800	7.659	78.734
13:35:13.801	7.66	76.7616
13:35:13.802	7.661	74.7964
13:35:13.803	7.662	72.8423
13:35:13.804	7.663	70.8966
13:35:13.805	7.664	68.9536
13:35:13.806	7.665	67.0092
13:35:13.807	7.666	65.0639
13:35:13.808	7.667	63.1239
13:35:13.809	7.668	61.2008
13:35:13.810	7.669	59.31
13:35:13.811	7.67	57.4706
13:35:13.812	7.671	55.7044
13:35:13.813	7.672	54.0322
13:35:13.814	7.673	52.4707
13:35:13.815	7.674	51.033
13:35:13.816	7.675	49.7314
13:35:13.817	7.676	48.5767
13:35:13.818	7.677	47.5757
13:35:13.819	7.678	46.7316
13:35:13.820	7.679	46.0478
13:35:13.821	7.68	45.5297
13:35:13.822	7.681	45.1826
13:35:13.823	7.682	45.0032
13:35:13.824	7.683	44.9728
13:35:13.825	7.684	45.0566
13:35:13.826	7.685	45.2115
13:35:13.827	7.686	45.3924
13:35:13.828	7.687	45.5545
13:35:13.829	7.688	45.6566
13:35:13.830	7.689	45.6674
13:35:13.831	7.69	45.5689
13:35:13.832	7.691	45.3527
13:35:13.833	7.692	45.0157
13:35:13.834	7.693	44.5582
13:35:13.835	7.694	43.9852
13:35:13.836	7.695	43.3042
13:35:13.837	7.696	42.5224
13:35:13.838	7.697	41.6452
13:35:13.839	7.698	40.6803
13:35:13.840	7.699	39.6434
13:35:13.841	7.7	38.5596
13:35:13.842	7.701	37.4612
13:35:13.843	7.702	36.383
13:35:13.844	7.703	35.3539
13:35:13.845	7.704	34.39
13:35:13.846	7.705	33.4944
13:35:13.847	7.706	32.6631
13:35:13.848	7.707	31.8893
13:35:13.849	7.708	31.1654
13:35:13.850	7.709	30.4822
13:35:13.851	7.71	29.8282
13:35:13.852	7.711	29.1869
13:35:13.853	7.712	28.5387
13:35:13.854	7.713	27.8651
13:35:13.855	7.714	27.151
13:35:13.856	7.715	26.3823
13:35:13.857	7.716	25.5448
13:35:13.858	7.717	24.6244
13:35:13.859	7.718	23.61
13:35:13.860	7.719	22.4948
13:35:13.861	7.72	21.2738
13:35:13.862	7.721	19.9406
13:35:13.863	7.722	18.4864
13:35:13.864	7.723	16.9038
13:35:13.865	7.724	15.1921
13:35:13.866	7.725	13.3588
13:35:13.867	7.726	11.4189
13:35:13.868	7.727	9.39557
13:35:13.869	7.728	7.32151
13:35:13.870	7.729	5.23412
13:35:13.871	7.73	3.16868
13:35:13.872	7.731	1.15683
13:35:13.873	7.732	-0.770011
13:35:13.874	7.733	-2.57805
13:35:13.875	7.734	-4.23452
13:35:13.876	7.735	-5.7162
13:35:13.877	7.736	-7.01605
13:35:13.878	7.737	-8.14213
13:35:13.879	7.738	-9.10945
13:35:13.880	7.739	-9.92952
13:35:13.881	7.74	-10.6033
13:35:13.882	7.741	-11.1218
13:35:13.883	7.742	-11.4751
13:35:13.884	7.743	-11.663
13:35:13.885	7.744	-11.6987
13:35:13.886	7.745	-11.6064
13:35:13.887	7.746	-11.414
13:35:13.888	7.747	-11.1458
13:35:13.889	7.748	-10.8174
13:35:13.890	7.749	-10.4372
13:35:13.891	7.75	-10.0123
13:35:13.892	7.751	-9.55507
13:35:13.893	7.752	-9.08608
13:35:13.894	7.753	-8.63214
13:35:13.895	7.754	-8.22006
13:35:13.896	7.755	-7.87102
13:35:13.897	7.756	-7.59954
13:35:13.898	7.757	-7.415
13:35:13.899	7.758	-7.32214
13:35:13.900	7.759	-7.3217
13:35:13.901	7.76	-7.41198
13:35:13.902	7.761	-7.58868
13:35:13.903	7.762	-7.84286
13:35:13.904	7.763	-8.15876
13:35:13.905	7.764	-8.51368
13:35:13.906	7.765	-8.88133
13:35:13.907	7.766	-9.23632
13:35:13.908	7.767	-9.55757
13:35:13.909	7.768	-9.83119
13:35:13.910	7.769	-10.0527
13:35:13.911	7.77	-10.2271
13:35:13.912	7.771	-10.3677
13:35:13.913	7.772	-10.4915
13:35:13.914	7.773	-10.6153
13:35:13.915	7.774	-10.7523
13:35:13.916	7.775	-10.9118
13:35:13.917	7.776	-11.0991
13:35:13.918	7.777	-11.3154
13:35:13.919	7.778	-11.5567
13:35:13.920	7.779	-11.8145
13:35:13.921	7.78	-12.0766
13:35:13.922	7.781	-12.3305
13:35:13.923	7.782	-12.5684
13:35:13.924	7.783	-12.7886
13:35:13.925	7.784	-12.9919
13:35:13.926	7.785	-13.1785
13:35:13.927	7.786	-13.3487
13:35:13.928	7.787	-13.5008
13:35:13.929	7.788	-13.6263
13:35:13.930	7.789	-13.7102
13:35:13.931	7.79	-13.7378
13:35:13.932	7.791	-13.7017
13:35:13.933	7.792	-13.6063
13:35:13.934	7.793	-13.4666
13:35:13.935	7.794	-13.3006
13:35:13.936	7.795	-13.1214
13:35:13.937	7.796	-12.9342
13:35:13.938	7.797	-12.7358
13:35:13.939	7.798	-12.5165
13:35:13.940	7.799	-12.2628
13:35:13.941	7.8	-11.9619
13:35:13.942	7.801	-11.6034
13:35:13.943	7.802	-11.1779
13:35:13.944	7.803	-10.6777
13:35:13.945	7.804	-10.1038
13:35:13.946	7.805	-9.47156
13:35:13.947	7.806	-8.81201
13:35:13.948	7.807	-8.17009
13:35:13.949	7.808	-7.59859
13:35:13.950	7.809	-7.15178
13:35:13.951	7.81	-6.88194
13:35:13.952	7.811	-6.8373
13:35:13.953	7.812	-7.05759
13:35:13.954	7.813	-7.56948
13:35:13.955	7.814	-8.38585
13:35:13.956	7.815	-9.50898
13:35:13.957	7.816	-10.9348
13:35:13.958	7.817	-12.657
13:35:13.959	7.818	-14.6699
13:35:13.960	7.819	-16.967
13:35:13.961	7.82	-19.5387
13:35:13.962	7.821	-22.3689
13:35:13.963	7.822	-25.4345
13:35:13.964	7.823	-28.7026
13:35:13.965	7.824	-32.1281
13:35:13.966	7.825	-35.6551
13:35:13.967	7.826	-39.2246
13:35:13.968	7.827	-42.7848
13:35:13.969	7.828	-46.2969
13:35:13.970	7.829	-49.7344
13:35:13.971	7.83	-53.0801
13:35:13.972	7.831	-56.3224
13:35:13.973	7.832	-59.454
13:35:13.974	7.833	-62.4723
13:35:13.975	7.834	-65.3809
13:35:13.976	7.835	-68.1869
13:35:13.977	7.836	-70.8957
13:35:13.978	7.837	-73.5096
13:35:13.979	7.838	-76.0331
13:35:13.980	7.839	-78.48
13:35:13.981	7.84	-80.8744
13:35:13.982	7.841	-83.2462
13:35:13.983	7.842	-85.621
13:35:13.984	7.843	-88.0127
13:35:13.985	7.844	-90.4212
13:35:13.986	7.845	-92.8371
13:35:13.987	7.846	-95.2441
13:35:13.988	7.847	-97.6203
13:35:13.989	7.848	-99.9388
13:35:13.990	7.849	-102.169
13:35:13.991	7.85	-104.28
13:35:13.992	7.851	-106.241
13:35:13.993	7.852	-108.035
13:35:13.994	7.853	-109.656
13:35:13.995	7.854	-111.116
13:35:13.996	7.855	-112.441
13:35:13.997	7.856	-113.659
13:35:13.998	7.857	-114.799
13:35:13.999	7.858	-115.887
13:35:14.000	7.859	-116.943
13:35:14.001	7.86	-117.982
13:35:14.002	7.861	-119.015
13:35:14.003	7.862	-120.046
13:35:14.004	7.863	-121.073
13:35:14.005	7.864	-122.085
13:35:14.006	7.865	-123.066
13:35:14.007	7.866	-124.003
13:35:14.008	7.867	-124.889
13:35:14.009	7.868	-125.726
13:35:14.010	7.869	-126.522
13:35:14.011	7.87	-127.288
13:35:14.012	7.871	-128.041
13:35:14.013	7.872	-128.791
13:35:14.014	7.873	-129.544
13:35:14.015	7.874	-130.299
13:35:14.016	7.875	-131.046
13:35:14.017	7.876	-131.769
13:35:14.018	7.877	-132.456
13:35:14.019	7.878	-133.098
13:35:14.020	7.879	-133.693
13:35:14.021	7.88	-134.248
13:35:14.022	7.881	-134.782
13:35:14.023	7.882	-135.321
13:35:14.024	7.883	-135.9
13:35:14.025	7.884	-136.551
13:35:14.026	7.885	-137.294
13:35:14.027	7.886	-138.144
13:35:14.028	7.887	-139.105
13:35:14.029	7.888	-140.181
13:35:14.030	7.889	-141.376
13:35:14.031	7.89	-142.69
13:35:14.032	7.891	-144.12
13:35:14.033	7.892	-145.661
13:35:14.034	7.893	-147.305
13:35:14.035	7.894	-149.037
13:35:14.036	7.895	-150.838
13:35:14.037	7.896	-152.684
13:35:14.038	7.897	-154.543
13:35:14.039	7.898	-156.379
13:35:14.040	7.899	-158.152
13:35:14.041	7.9	-159.819
13:35:14.042	7.901	-161.342
13:35:14.043	7.902	-162.684
13:35:14.044	7.903	-163.807
13:35:14.045	7.904	-164.673
13:35:14.046	7.905	-165.24
13:35:14.047	7.906	-165.469
13:35:14.048	7.907	-165.312
13:35:14.049	7.908	-164.718
13:35:14.050	7.909	-163.619
13:35:14.051	7.91	-161.931
13:35:14.052	7.911	-159.551
13:35:14.053	7.912	-156.356
13:35:14.054	7.913	-152.209
13:35:14.055	7.914	-146.965
13:35:14.056	7.915	-140.484
13:35:14.057	7.916	-132.64
13:35:14.058	7.917	-123.33
13:35:14.059	7.918	-112.481
13:35:14.060	7.919	-100.059
13:35:14.061	7.92	-86.0667
13:35:14.062	7.921	-70.5451
13:35:14.063	7.922	-53.5734
13:35:14.064	7.923	-35.2697
13:35:14.065	7.924	-15.7864
13:35:14.066	7.925	4.69967
13:35:14.067	7.926	25.9943
13:35:14.068	7.927	47.8858
13:35:14.069	7.928	70.1427
13:35:14.070	7.929	92.5134
13:35:14.071	7.93	114.729
13:35:14.072	7.931	136.51
13:35:14.073	7.932	157.567
13:35:14.074	7.933	177.605
13:35:14.075	7.934	196.323
13:35:14.076	7.935	213.419
13:35:14.077	7.936	228.592
13:35:14.078	7.937	241.569
13:35:14.079	7.938	252.112
13:35:14.080	7.939	260.025
13:35:14.081	7.94	265.154	mark
13:35:14.082	7.941	267.386
13:35:14.083	7.942	266.651
13:35:14.084	7.943	262.925
13:35:14.085	7.944	256.226
13:35:14.086	7.945	246.613
13:35:14.087	7.946	234.179
13:35:14.088	7.947	219.052
13:35:14.089	7.948	201.4
13:35:14.090	7.949	181.434
13:35:14.091	7.95	159.41
13:35:14.092	7.951	135.616
13:35:14.093	7.952	110.372
13:35:14.094	7.953	84.0161
13:35:14.095	7.954	56.8995
13:35:14.096	7.955	29.3706
13:35:14.097	7.956	1.76488
13:35:14.098	7.957	-25.6
13:35:14.099	7.958	-52.4244
13:35:14.100	7.959	-78.4262
13:35:14.101	7.96	-103.343
13:35:14.102	7.961	-126.937
13:35:14.103	7.962	-149.003
13:35:14.104	7.963	-169.375
13:35:14.105	7.964	-187.922
13:35:14.106	7.965	-204.554
13:35:14.107	7.966	-219.225
13:35:14.108	7.967	-231.931
13:35:14.109	7.968	-242.708
13:35:14.110	7.969	-251.621
13:35:14.111	7.97	-258.753
13:35:14.112	7.971	-264.202
13:35:14.113	7.972	-268.086
13:35:14.114	7.973	-270.537
13:35:14.115	7.974	-271.709
13:35:14.116	7.975	-271.756
13:35:14.117	7.976	-270.83
13:35:14.118	7.977	-269.065
13:35:14.119	7.978	-266.587
13:35:14.120	7.979	-263.511
13:35:14.121	7.98	-259.947
13:35:14.122	7.981	-255.993
13:35:14.123	7.982	-251.728
13:35:14.124	7.983	-247.217
13:35:14.125	7.984	-242.508
13:35:14.126	7.985	-237.644
13:35:14.127	7.986	-232.663
13:35:14.128	7.987	-227.602
13:35:14.129	7.988	-222.5
13:35:14.130	7.989	-217.395
13:35:14.131	7.99	-212.327
13:35:14.132	7.991	-207.333
13:35:14.133	7.992	-202.454
13:35:14.134	7.993	-197.729
13:35:14.135	7.994	-193.196
13:35:14.136	7.995	-188.878
13:35:14.137	7.996	-184.787
13:35:14.138	7.997	-180.919
13:35:14.139	7.998	-177.264
13:35:14.140	7.999	-173.816
13:35:14.141	8	-170.575
13:35:14.141	8.001	-167.553
13:35:14.143	8.002	-164.77
13:35:14.144	8.003	-162.244
13:35:14.145	8.004	-159.988
13:35:14.146	8.005	-158
13:35:14.147	8.006	-156.265
13:35:14.148	8.007	-154.751
13:35:14.148	8.008	-153.413
13:35:14.150	8.009	-152.206
13:35:14.151	8.01	-151.089
13:35:14.151	8.011	-150.037
13:35:14.153	8.012	-149.033
13:35:14.154	8.013	-148.068
13:35:14.154	8.014	-147.14
13:35:14.156	8.015	-146.249
13:35:14.157	8.016	-145.396
13:35:14.157	8.017	-144.583
13:35:14.159	8.018	-143.805
13:35:14.160	8.019	-143.051
13:35:14.161	8.02	-142.304
13:35:14.162	8.021	-141.55
13:35:14.163	8.022	-140.783
13:35:14.164	8.023	-140.011
13:35:14.164	8.024	-139.246
13:35:14.166	8.025	-138.499
13:35:14.167	8.026	-137.77
13:35:14.167	8.027	-137.056
13:35:14.169	8.028	-136.352
13:35:14.170	8.029	-135.656
13:35:14.170	8.03	-134.974
13:35:14.172	8.031	-134.317
13:35:14.173	8.032	-133.699
13:35:14.173	8.033	-133.125
13:35:14.175	8.034	-132.591
13:35:14.176	8.035	-132.089
13:35:14.177	8.036	-131.613
13:35:14.178	8.037	-131.158
13:35:14.179	8.038	-130.723
13:35:14.180	8.039	-130.308
13:35:14.180	8.04	-129.911
13:35:14.182	8.041	-129.539
13:35:14.183	8.042	-129.194
13:35:14.183	8.043	-128.872
13:35:14.185	8.044	-128.557
13:35:14.186	8.045	-128.226
13:35:14.186	8.046	-127.852
13:35:14.188	8.047	-127.415
13:35:14.189	8.048	-126.909
13:35:14.189	8.049	-126.344
13:35:14.191	8.05	-125.745
13:35:14.192	8.051	-125.136
13:35:14.193	8.052	-124.543
13:35:14.194	8.053	-123.986
13:35:14.195	8.054	-123.487
13:35:14.196	8.055	-123.06
13:35:14.196	8.056	-122.717
13:35:14.198	8.057	-122.456
13:35:14.199	8.058	-122.256
13:35:14.199	8.059	-122.081
13:35:14.201	8.06	-121.883
13:35:14.202	8.061	-121.618
13:35:14.202	8.062	-121.249
13:35:14.204	8.063	-120.753
13:35:14.205	8.064	-120.122
13:35:14.205	8.065	-119.364
13:35:14.207	8.066	-118.504
13:35:14.208	8.067	-117.575
13:35:14.209	8.068	-116.605
13:35:14.210	8.069	-115.612
13:35:14.211	8.07	-114.602
13:35:14.212	8.071	-113.578
