Time	Sig
0	-2.50948
0.001	-2.5093
0.002	-2.50793
0.003	-2.50559
0.004	-2.50257
0.005	-2.49916
0.006	-2.49564
0.007	-2.49225
0.008	-2.48921
0.009	-2.48664
0.01	-2.48461
0.011	-2.4831
0.012	-2.48202
0.013	-2.48121
0.014	-2.48046
0.015	-2.47958
0.016	-2.47841
0.017	-2.47689
0.018	-2.47503
0.019	-2.47292
0.02	-2.47072
0.021	-2.46864
0.022	-2.46686
0.023	-2.46556
0.024	-2.46486
0.025	-2.46485
0.026	-2.46553
0.027	-2.46683
0.028	-2.46859
0.029	-2.47059
0.03	-2.47259
0.031	-2.47436
0.032	-2.4757
0.033	-2.47648
0.034	-2.47666
0.035	-2.47631
0.036	-2.47556
0.037	-2.47462
0.038	-2.47372
0.039	-2.47306
0.04	-2.47287
0.041	-2.4733
0.042	-2.47443
0.043	-2.47626
0.044	-2.47871
0.045	-2.4816
0.046	-2.4847
0.047	-2.48773
0.048	-2.49042
0.049	-2.49255
0.05	-2.49397
0.051	-2.49461
0.052	-2.49452
0.053	-2.49383
0.054	-2.49272
0.055	-2.49142
0.056	-2.49013
0.057	-2.48903
0.058	-2.48828
0.059	-2.48796
0.06	-2.48807
0.061	-2.48858
0.062	-2.48935
0.063	-2.49019
0.064	-2.4909
0.065	-2.49126
0.066	-2.49109
0.067	-2.49029
0.068	-2.48886
0.069	-2.48688
0.07	-2.48451
0.071	-2.48194
0.072	-2.4794
0.073	-2.47709
0.074	-2.47518
0.075	-2.4738
0.076	-2.47301
0.077	-2.4728
0.078	-2.47307
0.079	-2.47367
0.08	-2.47438
0.081	-2.47497
0.082	-2.47524
0.083	-2.47506
0.084	-2.47437
0.085	-2.47317
0.086	-2.47159
0.087	-2.4698
0.088	-2.468
0.089	-2.46642
0.09	-2.46523
0.091	-2.46458
0.092	-2.46457
0.093	-2.46521
0.094	-2.46647
0.095	-2.4682
0.096	-2.47021
0.097	-2.47228
0.098	-2.47416
0.099	-2.47568
0.1	-2.4767
0.101	-2.47717
0.102	-2.47713
0.103	-2.47669
0.104	-2.47601
0.105	-2.47529
0.106	-2.47468
0.107	-2.47438
0.108	-2.47449
0.109	-2.47509
0.11	-2.47617
0.111	-2.47766
0.112	-2.47939
0.113	-2.48116
0.114	-2.48274
0.115	-2.48393
0.116	-2.48456
0.117	-2.48458
0.118	-2.48399
0.119	-2.48291
0.12	-2.48151
0.121	-2.48
0.122	-2.4786
0.123	-2.47753
0.124	-2.47694
0.125	-2.47694
0.126	-2.47758
0.127	-2.47882
0.128	-2.48054
0.129	-2.48255
0.13	-2.48462
0.131	-2.48646
0.132	-2.48784
0.133	-2.48856
0.134	-2.48854
0.135	-2.48779
0.136	-2.48642
0.137	-2.48458
0.138	-2.48249
0.139	-2.48034
0.14	-2.47834
0.141	-2.47667
0.142	-2.47546
0.143	-2.47477
0.144	-2.47457
0.145	-2.47478
0.146	-2.4752
0.147	-2.47564
0.148	-2.47587
0.149	-2.47575
0.15	-2.47517
0.151	-2.47413
0.152	-2.4727
0.153	-2.47105
0.154	-2.46936
0.155	-2.46782
0.156	-2.46661
0.157	-2.46586
0.158	-2.46565
0.159	-2.46598
0.16	-2.46681
0.161	-2.468
0.162	-2.46934
0.163	-2.47059
0.164	-2.47148
0.165	-2.47176
0.166	-2.47125
0.167	-2.46987
0.168	-2.46764
0.169	-2.46468
0.17	-2.46118
0.171	-2.45738
0.172	-2.45354
0.173	-2.44989
0.174	-2.44664
0.175	-2.44392
0.176	-2.44179
0.177	-2.44025
0.178	-2.43919
0.179	-2.43846
0.18	-2.43781
0.181	-2.43701
0.182	-2.43584
0.183	-2.43413
0.184	-2.43182
0.185	-2.42895
0.186	-2.42563
0.187	-2.42204
0.188	-2.41839
0.189	-2.41489
0.19	-2.41173
0.191	-2.40904
0.192	-2.40688
0.193	-2.40526
0.194	-2.40409
0.195	-2.40322
0.196	-2.40244
0.197	-2.40153
0.198	-2.40025
0.199	-2.39844
0.2	-2.39599
0.201	-2.3929
0.202	-2.38923
0.203	-2.38515
0.204	-2.38085
0.205	-2.37655
0.206	-2.37247
0.207	-2.36879
0.208	-2.36566
0.209	-2.36313
0.21	-2.36122
0.211	-2.35982
0.212	-2.35876
0.213	-2.35781
0.214	-2.35672
0.215	-2.35523
0.216	-2.35316
0.217	-2.35042
0.218	-2.34701
0.219	-2.34301
0.22	-2.33859
0.221	-2.33398
0.222	-2.3294
0.223	-2.32507
0.224	-2.32118
0.225	-2.31786
0.226	-2.31516
0.227	-2.31306
0.228	-2.31145
0.229	-2.31015
0.23	-2.30895
0.231	-2.30759
0.232	-2.30586
0.233	-2.30359
0.234	-2.3007
0.235	-2.29722
0.236	-2.29325
0.237	-2.28895
0.238	-2.28452
0.239	-2.28017
0.24	-2.27613
0.241	-2.27257
0.242	-2.26963
0.243	-2.26736
0.244	-2.26574
0.245	-2.26465
0.246	-2.26394
0.247	-2.26339
0.248	-2.2628
0.249	-2.26202
0.25	-2.26096
0.251	-2.25959
0.252	-2.25796
0.253	-2.25618
0.254	-2.25441
0.255	-2.25281
0.256	-2.25156
0.257	-2.2508
0.258	-2.25063
0.259	-2.2511
0.26	-2.25218
0.261	-2.2538
0.262	-2.2558
0.263	-2.25798
0.264	-2.26012
0.265	-2.26201
0.266	-2.26348
0.267	-2.26443
0.268	-2.26488
0.269	-2.2649
0.27	-2.26466
0.271	-2.26437
0.272	-2.26423
0.273	-2.26444
0.274	-2.26518
0.275	-2.26656
0.276	-2.26865
0.277	-2.27143
0.278	-2.27478
0.279	-2.27854
0.28	-2.28247
0.281	-2.28631
0.282	-2.28986
0.283	-2.29292
0.284	-2.2954
0.285	-2.29731
0.286	-2.29872
0.287	-2.29978
0.288	-2.3007
0.289	-2.30168
0.29	-2.30292
0.291	-2.30457
0.292	-2.30674
0.293	-2.30945
0.294	-2.31267
0.295	-2.31625
0.296	-2.31999
0.297	-2.32369
0.298	-2.32713
0.299	-2.33013
0.3	-2.33259
0.301	-2.3345
0.302	-2.33593
0.303	-2.33703
0.304	-2.33797
0.305	-2.33896
0.306	-2.34018
0.307	-2.34176
0.308	-2.34377
0.309	-2.34623
0.31	-2.34908
0.311	-2.35221
0.312	-2.35545
0.313	-2.35855
0.314	-2.3613
0.315	-2.36347
0.316	-2.36489
0.317	-2.3655
0.318	-2.3653
0.319	-2.36441
0.32	-2.36301
0.321	-2.36133
0.322	-2.3596
0.323	-2.35804
0.324	-2.35684
0.325	-2.35613
0.326	-2.35598
0.327	-2.35637
0.328	-2.35724
0.329	-2.35844
0.33	-2.35979
0.331	-2.3611
0.332	-2.36219
0.333	-2.36292
0.334	-2.36323
0.335	-2.3631
0.336	-2.36258
0.337	-2.36177
0.338	-2.36079
0.339	-2.35976
0.34	-2.35876
0.341	-2.35782
0.342	-2.35689
0.343	-2.35584
0.344	-2.35445
0.345	-2.35241
0.346	-2.34935
0.347	-2.34484
0.348	-2.33848
0.349	-2.32989
0.35	-2.31878
0.351	-2.30493
0.352	-2.28819
0.353	-2.26852
0.354	-2.24593
0.355	-2.22046
0.356	-2.19217
0.357	-2.16107
0.358	-2.12717
0.359	-2.09049
0.36	-2.051
0.361	-2.0087
0.362	-1.96356
0.363	-1.91559
0.364	-1.86482
0.365	-1.81138
0.366	-1.75553
0.367	-1.69767
0.368	-1.63833
0.369	-1.57819
0.37	-1.51806
0.371	-1.4588
0.372	-1.40133
0.373	-1.34653
0.374	-1.29527
0.375	-1.24834
0.376	-1.20644
0.377	-1.17016
0.378	-1.13994
0.379	-1.11609
0.38	-1.09876
0.381	-1.08799
0.382	-1.08375
0.383	-1.08595
0.384	-1.09448
0.385	-1.10925
0.386	-1.13016
0.387	-1.15708
0.388	-1.18986
0.389	-1.22823
0.39	-1.27186
0.391	-1.32031
0.392	-1.37301
0.393	-1.42932
0.394	-1.48848
0.395	-1.54966
0.396	-1.61195
0.397	-1.67444
0.398	-1.73627
0.399	-1.79665
0.4	-1.85494
0.401	-1.91063
0.402	-1.9634
0.403	-2.01304
0.404	-2.05948
0.405	-2.10274
0.406	-2.14288
0.407	-2.18001
0.408	-2.2142
0.409	-2.24557
0.41	-2.27417
0.411	-2.30004
0.412	-2.32313
0.413	-2.34341
0.414	-2.36079
0.415	-2.37525
0.416	-2.3868
0.417	-2.39555
0.418	-2.4017
0.419	-2.40554
0.42	-2.40742
0.421	-2.40773
0.422	-2.40685
0.423	-2.40516
0.424	-2.40298
0.425	-2.40058
0.426	-2.39813
0.427	-2.39574
0.428	-2.39341
0.429	-2.39105
0.43	-2.38855
0.431	-2.38576
0.432	-2.38254
0.433	-2.37881
0.434	-2.37458
0.435	-2.36991
0.436	-2.36495
0.437	-2.35993
0.438	-2.35507
0.439	-2.35059
0.44	-2.34671
0.441	-2.34359
0.442	-2.3413
0.443	-2.33985
0.444	-2.33912
0.445	-2.33897
0.446	-2.33916
0.447	-2.33944
0.448	-2.33957
0.449	-2.33933
0.45	-2.33859
0.451	-2.33729
0.452	-2.33548
0.453	-2.33326
0.454	-2.33082
0.455	-2.32838
0.456	-2.32611
0.457	-2.3242
0.458	-2.32277
0.459	-2.3219
0.46	-2.3216
0.461	-2.32179
0.462	-2.32234
0.463	-2.32303
0.464	-2.3236
0.465	-2.32385
0.466	-2.32358
0.467	-2.32272
0.468	-2.32126
0.469	-2.31926
0.47	-2.31689
0.471	-2.31434
0.472	-2.31181
0.473	-2.30949
0.474	-2.30757
0.475	-2.30614
0.476	-2.30525
0.477	-2.30486
0.478	-2.30488
0.479	-2.30512
0.48	-2.30537
0.481	-2.3054
0.482	-2.30498
0.483	-2.30397
0.484	-2.30228
0.485	-2.29993
0.486	-2.29704
0.487	-2.29379
0.488	-2.29037
0.489	-2.28702
0.49	-2.28392
0.491	-2.28121
0.492	-2.27898
0.493	-2.27725
0.494	-2.27598
0.495	-2.27504
0.496	-2.27425
0.497	-2.27342
0.498	-2.27235
0.499	-2.27088
0.5	-2.26891
0.501	-2.26643
0.502	-2.2635
0.503	-2.26024
0.504	-2.25683
0.505	-2.25344
0.506	-2.25028
0.507	-2.24748
0.508	-2.24514
0.509	-2.24329
0.51	-2.24191
0.511	-2.24091
0.512	-2.2401
0.513	-2.23929
0.514	-2.23824
0.515	-2.23675
0.516	-2.23468
0.517	-2.23199
0.518	-2.22871
0.519	-2.22494
0.52	-2.22086
0.521	-2.21668
0.522	-2.21259
0.523	-2.20881
0.524	-2.20548
0.525	-2.20272
0.526	-2.20055
0.527	-2.19894
0.528	-2.19777
0.529	-2.19686
0.53	-2.196
0.531	-2.19497
0.532	-2.19358
0.533	-2.19171
0.534	-2.18928
0.535	-2.18632
0.536	-2.18292
0.537	-2.17922
0.538	-2.1754
0.539	-2.17165
0.54	-2.16814
0.541	-2.16501
0.542	-2.16232
0.543	-2.16008
0.544	-2.15822
0.545	-2.15657
0.546	-2.15493
0.547	-2.15306
0.548	-2.15075
0.549	-2.14782
0.55	-2.14416
0.551	-2.13978
0.552	-2.13474
0.553	-2.12922
0.554	-2.1234
0.555	-2.11753
0.556	-2.11183
0.557	-2.10648
0.558	-2.10165
0.559	-2.0974
0.56	-2.09373
0.561	-2.09057
0.562	-2.08775
0.563	-2.08505
0.564	-2.08222
0.565	-2.07902
0.566	-2.07529
0.567	-2.07093
0.568	-2.06594
0.569	-2.06043
0.57	-2.05455
0.571	-2.04853
0.572	-2.0426
0.573	-2.03697
0.574	-2.03182
0.575	-2.02727
0.576	-2.02333
0.577	-2.01995
0.578	-2.01699
0.579	-2.01424
0.58	-2.01148
0.581	-2.0085
0.582	-2.00511
0.583	-2.00118
0.584	-1.99668
0.585	-1.99167
0.586	-1.98628
0.587	-1.9807
0.588	-1.97515
0.589	-1.96987
0.59	-1.96503
0.591	-1.96077
0.592	-1.95717
0.593	-1.95423
0.594	-1.95187
0.595	-1.94997
0.596	-1.94834
0.597	-1.94677
0.598	-1.94505
0.599	-1.94301
0.6	-1.94052
0.601	-1.93759
0.602	-1.93428
0.603	-1.93074
0.604	-1.92717
0.605	-1.92379
0.606	-1.9208
0.607	-1.9184
0.608	-1.91671
0.609	-1.9158
0.61	-1.91566
0.611	-1.91619
0.612	-1.9172
0.613	-1.91843
0.614	-1.91962
0.615	-1.92051
0.616	-1.92091
0.617	-1.92071
0.618	-1.91989
0.619	-1.91854
0.62	-1.91682
0.621	-1.91495
0.622	-1.91316
0.623	-1.9117
0.624	-1.91076
0.625	-1.91047
0.626	-1.91091
0.627	-1.91205
0.628	-1.91381
0.629	-1.91604
0.63	-1.91854
0.631	-1.92108
0.632	-1.92348
0.633	-1.92559
0.634	-1.92736
0.635	-1.92882
0.636	-1.93008
0.637	-1.9313
0.638	-1.93269
0.639	-1.93446
0.64	-1.93679
0.641	-1.93984
0.642	-1.94369
0.643	-1.94838
0.644	-1.95382
0.645	-1.95986
0.646	-1.96627
0.647	-1.97277
0.648	-1.97909
0.649	-1.98502
0.65	-1.99041
0.651	-1.99522
0.652	-1.99948
0.653	-2.00333
0.654	-2.00694
0.655	-2.0105
0.656	-2.01422
0.657	-2.01825
0.658	-2.02273
0.659	-2.02772
0.66	-2.03324
0.661	-2.03921
0.662	-2.04552
0.663	-2.05196
0.664	-2.05833
0.665	-2.06442
0.666	-2.07005
0.667	-2.07514
0.668	-2.07967
0.669	-2.08373
0.67	-2.08745
0.671	-2.09101
0.672	-2.09462
0.673	-2.09848
0.674	-2.10273
0.675	-2.10749
0.676	-2.1128
0.677	-2.11864
0.678	-2.12489
0.679	-2.13139
0.68	-2.13793
0.681	-2.14429
0.682	-2.15025
0.683	-2.15567
0.684	-2.16048
0.685	-2.16471
0.686	-2.16845
0.687	-2.17187
0.688	-2.17515
0.689	-2.17849
0.69	-2.18205
0.691	-2.18597
0.692	-2.1903
0.693	-2.19503
0.694	-2.20009
0.695	-2.20529
0.696	-2.21043
0.697	-2.21527
0.698	-2.21956
0.699	-2.22314
0.7	-2.22587
0.701	-2.22776
0.702	-2.22887
0.703	-2.22936
0.704	-2.22944
0.705	-2.22935
0.706	-2.2293
0.707	-2.22946
0.708	-2.22997
0.709	-2.23091
0.71	-2.23227
0.711	-2.23401
0.712	-2.236
0.713	-2.23806
0.714	-2.23999
0.715	-2.24162
0.716	-2.2428
0.717	-2.24348
0.718	-2.24367
0.719	-2.24344
0.72	-2.24293
0.721	-2.2423
0.722	-2.24172
0.723	-2.24135
0.724	-2.24131
0.725	-2.24169
0.726	-2.24251
0.727	-2.24375
0.728	-2.2453
0.729	-2.24699
0.73	-2.24863
0.731	-2.25002
0.732	-2.25096
0.733	-2.25137
0.734	-2.25118
0.735	-2.25045
0.736	-2.24929
0.737	-2.24787
0.738	-2.24637
0.739	-2.24496
0.74	-2.24376
0.741	-2.24287
0.742	-2.24233
0.743	-2.24214
0.744	-2.24223
0.745	-2.24249
0.746	-2.24275
0.747	-2.24281
0.748	-2.24248
0.749	-2.24162
0.75	-2.24014
0.751	-2.23805
0.752	-2.23544
0.753	-2.23247
0.754	-2.22935
0.755	-2.2263
0.756	-2.22357
0.757	-2.22136
0.758	-2.2198
0.759	-2.21897
0.76	-2.21888
0.761	-2.21944
0.762	-2.2205
0.763	-2.22184
0.764	-2.22322
0.765	-2.22439
0.766	-2.22516
0.767	-2.22545
0.768	-2.22524
0.769	-2.2246
0.77	-2.22366
0.771	-2.2226
0.772	-2.22161
0.773	-2.22087
0.774	-2.22054
0.775	-2.22072
0.776	-2.22146
0.777	-2.22274
0.778	-2.22445
0.779	-2.22643
0.78	-2.22845
0.781	-2.23027
0.782	-2.23167
0.783	-2.23249
0.784	-2.23265
0.785	-2.23215
0.786	-2.23109
0.787	-2.22965
0.788	-2.22801
0.789	-2.22641
0.79	-2.22502
0.791	-2.224
0.792	-2.22346
0.793	-2.22343
0.794	-2.22388
0.795	-2.22472
0.796	-2.22578
0.797	-2.22687
0.798	-2.22776
0.799	-2.22099
0.8	-2.22087
0.801	-2.22074
0.802	-2.22072
0.803	-2.22054
0.804	-2.2205
0.805	-2.22029
0.806	-2.22021
0.807	-2.22001
0.808	-2.2198
0.809	-2.21944
0.81	-2.21913
0.811	-2.21902
0.812	-2.21897
0.813	-2.2189
0.814	-2.21888
0.815	-2.21832
0.816	-2.21803
0.817	-2.21777
0.818	-2.21765
0.819	-2.21729
0.82	-2.21526
0.821	-2.21326
0.822	-2.21323
0.823	-2.21314
0.824	-2.21262
0.825	-2.21261
0.826	-2.21155
0.827	-2.21133
0.828	-2.21114
0.829	-2.21027
0.83	-2.20951
0.831	-2.20945
0.832	-2.20902
0.833	-2.20822
0.834	-2.20805
0.835	-2.20757
0.836	-2.20752
0.837	-2.20732
0.838	-2.20501
0.839	-2.20385
0.84	-2.20379
0.841	-2.20368
0.842	-2.20353
0.843	-2.20331
0.844	-2.20313
0.845	-2.20308
0.846	-2.20279
0.847	-2.20274
0.848	-2.20231
0.849	-2.20201
0.85	-2.20192
0.851	-2.20192
0.852	-2.20179
0.853	-2.20146
0.854	-2.20144
0.855	-2.20113
0.856	-2.20108
0.857	-2.20089
0.858	-2.20039
0.859	-2.20019
0.86	-2.20004
0.861	-2.19987
0.862	-2.19983
0.863	-2.1997
0.864	-2.19948
0.865	-2.19901
0.866	-2.19895
0.867	-2.19867
0.868	-2.1985
0.869	-2.19813
0.87	-2.1981
0.871	-2.19803
0.872	-2.19784
0.873	-2.19776
0.874	-2.19775
0.875	-2.19754
0.876	-2.19735
0.877	-2.19706
0.878	-2.19658
0.879	-2.19636
0.88	-2.19619
0.881	-2.196
0.882	-2.19587
0.883	-2.19587
0.884	-2.19551
0.885	-2.1954
0.886	-2.19518
0.887	-2.19507
0.888	-2.19473
0.889	-2.19466
0.89	-2.19432
0.891	-2.19414
0.892	-2.19372
0.893	-2.1937
0.894	-2.1932
0.895	-2.19267
0.896	-2.19259
0.897	-2.19249
0.898	-2.19186
0.899	-2.19172
0.9	-2.19166
0.901	-2.19146
0.902	-2.19138
0.903	-2.19133
0.904	-2.19118
0.905	-2.19106
0.906	-2.19088
0.907	-2.19082
0.908	-2.19071
0.909	-2.19069
0.91	-2.19065
0.911	-2.19059
0.912	-2.19053
0.913	-2.19053
0.914	-2.19052
0.915	-2.19045
0.916	-2.19035
0.917	-2.19028
0.918	-2.19028
0.919	-2.19012
0.92	-2.19002
0.921	-2.19002
0.922	-2.18977
0.923	-2.18968
0.924	-2.18965
0.925	-2.18959
0.926	-2.18957
0.927	-2.18936
0.928	-2.18936
0.929	-2.18936
0.93	-2.1893
0.931	-2.18924
0.932	-2.18923
0.933	-2.18909
0.934	-2.18907
0.935	-2.18869
0.936	-2.18863
0.937	-2.18832
0.938	-2.1882
0.939	-2.18819
0.94	-2.18817
0.941	-2.18803
0.942	-2.18795
0.943	-2.18784
0.944	-2.18768
0.945	-2.18751
0.946	-2.18751
0.947	-2.18746
0.948	-2.1874
0.949	-2.18733
0.95	-2.18727
0.951	-2.18718
0.952	-2.18711
0.953	-2.18692
0.954	-2.1868
0.955	-2.18649
0.956	-2.18645
0.957	-2.18618
0.958	-2.18615
0.959	-2.18558
0.96	-2.18419
0.961	-2.1837
0.962	-2.18348
0.963	-2.18221
0.964	-2.18147
0.965	-2.18105
0.966	-2.18044
0.967	-2.17978
0.968	-2.17907
0.969	-2.17862
0.97	-2.17842
0.971	-2.17825
0.972	-2.17809
0.973	-2.17603
0.974	-2.17544
0.975	-2.17527
0.976	-2.17509
0.977	-2.17467
0.978	-2.17422
0.979	-2.17406
0.98	-2.17378
0.981	-2.17293
0.982	-2.17283
0.983	-2.17263
0.984	-2.17205
0.985	-2.17183
0.986	-2.17179
0.987	-2.17167
0.988	-2.17152
0.989	-2.17139
0.99	-2.17137
0.991	-2.17072
0.992	-2.17028
0.993	-2.16974
0.994	-2.16957
0.995	-2.16852
0.996	-2.16832
0.997	-2.16824
0.998	-2.1672
0.999	-2.16704
1	-2.16641
1.001	-2.1663
1.002	-2.16623
1.003	-2.16609
1.004	-2.1636
1.005	-2.16084
1.006	-2.15817
1.007	-2.15576
1.008	-2.15373
1.009	-2.15217
1.01	-2.15108
1.011	-2.15038
1.012	-2.14993
1.013	-2.14953
1.014	-2.14896
1.015	-2.14799
1.016	-2.14649
1.017	-2.14436
1.018	-2.14164
1.019	-2.13843
1.02	-2.1349
1.021	-2.13128
1.022	-2.12779
1.023	-2.12462
1.024	-2.12192
1.025	-2.1198
1.026	-2.11843
1.027	-2.11843
1.028	-2.11843
1.029	-2.11843
1.03	-2.11843
1.031	-2.11843
1.032	-2.11843
1.033	-2.11843
1.034	-2.11843
1.035	-2.11843
1.036	-2.11843
1.037	-2.11843
1.038	-2.11843
1.039	-2.11843
1.04	-2.11843
1.041	-2.11843
1.042	-2.11843
1.043	-2.11843
1.044	-2.11826
1.045	-2.11802
1.046	-2.11727
1.047	-2.11705
1.048	-2.11668
1.049	-2.11632
1.05	-2.11628
1.051	-2.11627
1.052	-2.11593
1.053	-2.11552
1.054	-2.11528
1.055	-2.11466
1.056	-2.1146
1.057	-2.11415
1.058	-2.11353
1.059	-2.11338
1.06	-2.11278
1.061	-2.11239
1.062	-2.11226
1.063	-2.11178
1.064	-2.11175
1.065	-2.11112
1.066	-2.11008
1.067	-2.10996
1.068	-2.10969
1.069	-2.10853
1.07	-2.10722
1.071	-2.10689
1.072	-2.10638
1.073	-2.10443
1.074	-2.10366
1.075	-2.10332
1.076	-2.1014
1.077	-2.10049
1.078	-2.09944
1.079	-2.09821
1.08	-2.09707
1.081	-2.09546
1.082	-2.09486
1.083	-2.09366
1.084	-2.0916
1.085	-2.09131
1.086	-2.09048
1.087	-2.08802
1.088	-2.08776
1.089	-2.08746
1.09	-2.08565
1.091	-2.08487
1.092	-2.08421
1.093	-2.08387
1.094	-2.08376
1.095	-2.08365
1.096	-2.08342
1.097	-2.08334
1.098	-2.08319
1.099	-2.08312
1.1	-2.08311
1.101	-2.0822
1.102	-2.08175
1.103	-2.08002
1.104	-2.07961
1.105	-2.07823
1.106	-2.07804
1.107	-2.07673
1.108	-2.07669
1.109	-2.07518
1.11	-2.07349
1.111	-2.07323
1.112	-2.07188
1.113	-2.0714
1.114	-2.06934
1.115	-2.06875
1.116	-2.06544
1.117	-2.06534
1.118	-2.06426
1.119	-2.0615
1.12	-2.06149
1.121	-2.05804
1.122	-2.057
1.123	-2.05512
1.124	-2.05473
1.125	-2.05281
1.126	-2.05281
1.127	-2.05281
1.128	-2.05281
1.129	-2.05281
1.13	-2.05281
1.131	-2.05281
1.132	-2.05281
1.133	-2.05281
1.134	-2.05281
1.135	-2.05281
1.136	-2.05281
1.137	-2.05281
1.138	-2.05281
1.139	-2.05281
1.14	-2.05281
1.141	-2.05281
1.142	-2.05281
1.143	-2.05281
1.144	-2.05281
1.145	-2.05281
1.146	-2.05281
1.147	-2.05281
1.148	-2.05281
1.149	-2.05281
1.15	-2.05281
1.151	-2.05281
1.152	-2.05281
1.153	-2.05281
1.154	-2.05292
1.155	-2.05473
1.156	-2.05512
1.157	-2.05804
1.158	-2.05804
1.159	-2.05804
1.16	-2.05804
1.161	-2.05804
1.162	-2.05804
1.163	-2.05804
1.164	-2.05804
1.165	-2.05841
1.166	-2.05869
1.167	-2.05869
1.168	-2.05869
1.169	-2.05869
1.17	-2.05869
1.171	-2.05869
1.172	-2.05869
1.173	-2.05869
1.174	-2.05869
1.175	-2.05869
1.176	-2.05869
1.177	-2.05869
1.178	-2.05869
1.179	-2.05869
1.18	-2.05869
1.181	-2.05869
1.182	-2.05869
1.183	-2.05869
1.184	-2.05869
1.185	-2.05869
1.186	-2.05869
1.187	-2.05869
1.188	-2.05869
1.189	-2.05869
1.19	-2.05869
1.191	-2.05869
1.192	-2.05869
1.193	-2.05869
1.194	-2.05869
1.195	-2.05841
1.196	-2.05839
1.197	-2.05769
1.198	-2.05748
1.199	-2.05722
1.2	-2.05674
1.201	-2.05601
1.202	-2.05583
1.203	-2.05578
1.204	-2.05522
1.205	-2.05514
1.206	-2.05473
1.207	-2.05413
1.208	-2.05292
1.209	-2.05202
1.21	-2.04988
1.211	-2.04792
1.212	-2.0463
1.213	-2.04622
1.214	-2.0461
1.215	-2.04587
1.216	-2.04533
1.217	-2.04529
1.218	-2.04515
1.219	-2.04473
1.22	-2.04453
1.221	-2.04442
1.222	-2.04382
1.223	-2.04285
1.224	-2.04158
1.225	-2.03873
1.226	-2.03543
1.227	-2.03193
1.228	-2.03182
1.229	-2.02843
1.23	-2.02819
1.231	-2.02516
1.232	-2.02228
1.233	-2.01989
1.234	-2.01804
1.235	-2.01669
1.236	-2.01575
1.237	-2.01502
1.238	-2.0143
1.239	-2.01336
1.24	-2.01202
1.241	-2.01039
1.242	-2.01018
1.243	-2.00833
1.244	-2.00781
1.245	-2.00498
1.246	-2.00185
1.247	-1.99861
1.248	-1.99547
1.249	-1.99265
1.25	-1.99033
1.251	-1.98919
1.252	-1.98906
1.253	-1.98904
1.254	-1.98862
1.255	-1.98858
1.256	-1.98844
1.257	-1.98795
1.258	-1.9876
1.259	-1.98742
1.26	-1.98724
1.261	-1.98708
1.262	-1.98495
1.263	-1.98229
1.264	-1.98213
1.265	-1.97876
1.266	-1.97506
1.267	-1.97124
1.268	-1.96755
1.269	-1.96755
1.27	-1.96755
1.271	-1.96755
1.272	-1.96755
1.273	-1.96755
1.274	-1.96755
1.275	-1.96755
1.276	-1.96755
1.277	-1.96755
1.278	-1.96755
1.279	-1.96755
1.28	-1.96755
1.281	-1.96755
1.282	-1.96755
1.283	-1.96755
1.284	-1.96755
1.285	-1.96755
1.286	-1.96755
1.287	-1.96755
1.288	-1.96755
1.289	-1.96755
1.29	-1.96755
1.291	-1.96755
1.292	-1.96755
1.293	-1.96755
1.294	-1.96755
1.295	-1.96755
1.296	-1.96755
1.297	-1.96755
1.298	-1.96755
1.299	-1.96755
1.3	-2.01018
1.301	-2.00781
1.302	-2.00498
1.303	-2.00185
1.304	-1.99861
1.305	-1.99547
1.306	-1.99265
1.307	-1.99033
1.308	-1.98862
1.309	-1.9876
1.31	-1.98724
1.311	-1.98742
1.312	-1.98795
1.313	-1.98858
1.314	-1.98904
1.315	-1.98906
1.316	-1.98844
1.317	-1.98708
1.318	-1.98495
1.319	-1.98213
1.32	-1.97876
1.321	-1.97506
1.322	-1.97124
1.323	-1.96755
1.324	-1.96417
1.325	-1.96128
1.326	-1.95896
1.327	-1.95724
1.328	-1.95609
1.329	-1.95536
1.33	-1.95486
1.331	-1.95434
1.332	-1.95356
1.333	-1.95232
1.334	-1.95049
1.335	-1.94806
1.336	-1.9451
1.337	-1.94174
1.338	-1.93819
1.339	-1.93464
1.34	-1.93127
1.341	-1.92823
1.342	-1.92562
1.343	-1.92347
1.344	-1.92174
1.345	-1.92031
1.346	-1.91902
1.347	-1.91765
1.348	-1.91601
1.349	-1.91394
1.35	-1.91136
1.351	-1.90825
1.352	-1.90471
1.353	-1.90086
1.354	-1.89691
1.355	-1.89306
1.356	-1.88952
1.357	-1.88645
1.358	-1.88396
1.359	-1.88207
1.36	-1.88074
1.361	-1.87983
1.362	-1.87914
1.363	-1.87841
1.364	-1.87737
1.365	-1.87577
1.366	-1.87344
1.367	-1.87027
1.368	-1.86627
1.369	-1.86154
1.37	-1.85625
1.371	-1.85063
1.372	-1.84491
1.373	-1.83934
1.374	-1.83413
1.375	-1.82946
1.376	-1.82543
1.377	-1.82206
1.378	-1.81927
1.379	-1.81689
1.38	-1.81471
1.381	-1.81249
1.382	-1.81001
1.383	-1.80712
1.384	-1.80378
1.385	-1.80001
1.386	-1.7959
1.387	-1.7916
1.388	-1.78727
1.389	-1.78308
1.39	-1.77915
1.391	-1.77556
1.392	-1.77234
1.393	-1.76947
1.394	-1.76688
1.395	-1.76441
1.396	-1.76188
1.397	-1.75907
1.398	-1.75577
1.399	-1.75182
