Sample_Index	Signal_[mV]
13033	-3606.85
13034	-3604.56
13035	-3596.93
13036	-3583.96
13037	-3547.34
13038	-3542
13039	-3573.28
13040	-3589.3
13041	-3596.17
13042	-3606.85
13043	-3604.56
13044	-3584.73
13045	-3565.65
13046	-3569.47
13047	-3593.12
13048	-3615.24
13049	-3628.21
13050	-3612.96
13051	-3590.83
13052	-3603.04
13053	-3625.16
13054	-3635.08
13055	-3638.9
13056	-3637.37
13057	-3644.24
13058	-3670.18
13059	-3683.15
13060	-3687.73
13061	-3688.49
13062	-3695.35
13063	-3712.14
13064	-3707.56
13065	-3707.56
13066	-3705.27
13067	-3706.04
13068	-3719.77
13069	-3741.13
13070	-3746.47
13071	-3761.73
13072	-3754.86
13073	-3737.32
13074	-3751.81
13075	-3786.14
13076	-3798.35
13077	-3818.95
13078	-3823.53
13079	-3818.19
13080	-3804.45
13081	-3809.03
13082	-3828.87
13083	-3842.6
13084	-3831.92
13085	-3841.84
13086	-3854.81
13087	-3859.39
13088	-3898.3
13089	-3925.76
13090	-3909.74
13091	-3870.07
13092	-3847.18
13093	-3870.83
13094	-3893.72
13095	-3907.45
13096	-3915.85
13097	-3906.69
13098	-3900.59
13099	-3918.9
13100	-3925.76
13101	-3930.34
13102	-3937.97
13103	-3928.05
13104	-3917.37
13105	-3918.13
13106	-3933.39
13107	-3943.31
13108	-3934.16
13109	-3934.16
13110	-3937.97
13111	-3944.84
13112	-3938.74
13113	-3940.26
13114	-3954.76
13115	-3966.96
13116	-3977.65
13117	-3988.33
13118	-3997.48
13119	-4000.53
13120	-3982.22
13121	-3966.2
13122	-3970.78
13123	-3973.07
13124	-3957.81
13125	-3981.46
13126	-3995.19
13127	-3993.67
13128	-4004.35
13129	-4007.4
13130	-3995.19
13131	-3972.31
13132	-3979.93
13133	-3989.85
13134	-3986.04
13135	-3973.83
13136	-3969.25
13137	-3973.83
13138	-3985.28
13139	-3981.46
13140	-3965.44
13141	-3964.68
13142	-3981.46
13143	-3986.04
13144	-3976.88
13145	-3977.65
13146	-3972.31
13147	-3973.83
13148	-3999.77
13149	-4009.69
13150	-3999.01
13151	-3992.14
13152	-3982.22
13153	-4008.93
13154	-4022.66
13155	-4017.32
13156	-3988.33
13157	-3972.31
13158	-3981.46
13159	-3973.83
13160	-3979.93
13161	-3986.8
13162	-3973.83
13163	-3965.44
13164	-3963.15
13165	-3960.86
13166	-3966.2
13167	-3967.73
13168	-3968.49
13169	-3974.59
13170	-3999.01
13171	-4015.79
13172	-4002.06
13173	-3990.62
13174	-3987.56
13175	-3982.99
13176	-3970.02
13177	-3963.91
13178	-3970.78
13179	-3982.99
13180	-3989.85
13181	-3990.62
13182	-3981.46
13183	-3960.86
13184	-3947.89
13185	-3958.57
13186	-3986.8
13187	-3990.62
13188	-3976.12
13189	-3965.44
13190	-3977.65
13191	-3995.96
13192	-3985.28
13193	-3970.02
13194	-3971.54
13195	-3992.14
13196	-3982.22
13197	-3970.78
13198	-3976.12
13199	-3975.36
13200	-3970.78
13201	-3973.07
13202	-3967.73
13203	-3955.52
13204	-3962.39
13205	-3969.25
13206	-3972.31
13207	-3965.44
13208	-3963.91
13209	-3991.38
13210	-4008.16
13211	-4009.69
13212	-4018.84
13213	-4010.45
13214	-3986.8
13215	-3972.31
13216	-3982.22
13217	-3992.14
13218	-3988.33
13219	-3970.02
13220	-3968.49
13221	-3983.75
13222	-3976.12
13223	-3982.22
13224	-3970.78
13225	-3948.65
13226	-3963.15
13227	-3989.09
13228	-4006.64
13229	-4006.64
13230	-4012.74
13231	-3992.14
13232	-3950.94
13233	-3931.87
13234	-3938.74
13235	-3962.39
13236	-3972.31
13237	-3966.2
13238	-3953.99
13239	-3953.23
13240	-3953.99
13241	-3938.74
13242	-3913.56
13243	-3918.9
13244	-3933.39
13245	-3930.34
13246	-3937.97
13247	-3945.6
13248	-3965.44
13249	-3960.1
13250	-3928.05
13251	-3925.76
13252	-3948.65
13253	-3951.71
13254	-3943.31
13255	-3934.16
13256	-3945.6
13257	-3979.17
13258	-3999.77
13259	-4005.87
13260	-3989.09
13261	-3951.71
13262	-3965.44
13263	-3991.38
13264	-3986.04
13265	-3968.49
13266	-3965.44
13267	-3969.25
13268	-3959.34
13269	-3960.86
13270	-3979.17
13271	-3974.59
13272	-3948.65
13273	-3940.26
13274	-3955.52
13275	-3949.42
13276	-3941.79
13277	-3939.5
13278	-3945.6
13279	-3945.6
13280	-3957.05
13281	-3960.1
13282	-3957.05
13283	-3955.52
13284	-3963.15
13285	-3979.93
13286	-3979.17
13287	-3973.83
13288	-3970.02
13289	-3960.86
13290	-3970.02
13291	-3988.33
13292	-3986.8
13293	-3979.93
13294	-3979.93
13295	-3972.31
13296	-3972.31
13297	-3968.49
13298	-3970.78
13299	-3966.2
13300	-3970.02
13301	-3985.28
13302	-3982.22
13303	-3971.54
13304	-3973.83
13305	-3982.99
13306	-3995.96
13307	-4021.13
13308	-4029.53
13309	-4024.95
13310	-3999.77
13311	-3989.85
13312	-3964.68
13313	-3950.94
13314	-3952.47
13315	-3964.68
13316	-3966.2
13317	-3949.42
13318	-3956.28
13319	-3960.1
13320	-3952.47
13321	-3976.12
13322	-3981.46
13323	-3959.34
13324	-3953.23
13325	-3965.44
13326	-3979.17
13327	-3984.51
13328	-3973.07
13329	-3945.6
13330	-3941.79
13331	-3977.65
13332	-3995.96
13333	-3980.7
13334	-3978.41
13335	-3980.7
13336	-3976.88
13337	-3971.54
13338	-3978.41
13339	-3978.41
13340	-3978.41
13341	-3997.48
13342	-4005.11
13343	-3989.09
13344	-3965.44
13345	-3953.23
13346	-3960.1
13347	-3957.81
13348	-3970.02
13349	-3984.51
13350	-3998.25
13351	-4007.4
13352	-4009.69
13353	-3995.96
13354	-3960.86
13355	-3963.15
13356	-3957.05
13357	-3963.91
13358	-3984.51
13359	-3991.38
13360	-3995.19
13361	-3984.51
13362	-3975.36
13363	-3985.28
13364	-3989.85
13365	-3979.17
13366	-3976.88
13367	-3978.41
13368	-3970.78
13369	-3963.91
13370	-3957.05
13371	-3999.01
13372	-4003.59
13373	-3967.73
13374	-3936.45
13375	-3949.42
13376	-3982.22
13377	-3996.72
13378	-3997.48
13379	-3981.46
13380	-3979.17
13381	-3986.8
13382	-3979.17
13383	-3978.41
13384	-3986.8
13385	-3983.75
13386	-3984.51
13387	-3989.85
13388	-3990.62
13389	-3983.75
13390	-3976.12
13391	-3978.41
13392	-3997.48
13393	-4013.5
13394	-4018.84
13395	-4003.59
13396	-3974.59
13397	-3970.78
13398	-3989.85
13399	-3995.19
13400	-3979.17
13401	-3995.96
13402	-4016.56
13403	-4002.82
13404	-3979.93
13405	-3976.88
13406	-3969.25
13407	-3960.1
13408	-3970.02
13409	-3979.17
13410	-3970.02
13411	-3976.88
13412	-3987.56
13413	-3986.8
13414	-3982.99
13415	-3989.09
13416	-4003.59
13417	-4003.59
13418	-3990.62
13419	-3980.7
13420	-3980.7
13421	-3981.46
13422	-3995.19
13423	-4002.06
13424	-3996.72
13425	-3992.9
13426	-3980.7
13427	-3985.28
13428	-3999.01
13429	-3981.46
13430	-3965.44
13431	-3963.91
13432	-3973.83
13433	-3986.04
13434	-3971.54
13435	-3948.65
13436	-3951.71
13437	-3964.68
13438	-3968.49
13439	-3984.51
13440	-3995.19
13441	-3991.38
13442	-3982.22
13443	-3975.36
13444	-3987.56
13445	-4002.82
13446	-3982.22
13447	-3950.18
13448	-3912.79
13449	-3899.06
13450	-3931.87
13451	-3970.78
13452	-3970.02
13453	-3953.23
13454	-3935.68
13455	-3943.31
13456	-3930.34
13457	-3925
13458	-3930.34
13459	-3945.6
13460	-3944.84
13461	-3947.13
13462	-3963.15
13463	-3975.36
13464	-3991.38
13465	-4000.53
13466	-3987.56
13467	-3982.22
13468	-3977.65
13469	-3967.73
13470	-3958.57
13471	-3953.99
13472	-3947.13
13473	-3938.74
13474	-3937.97
13475	-3931.1
13476	-3914.32
13477	-3920.42
13478	-3937.21
13479	-3934.16
13480	-3913.56
13481	-3908.22
13482	-3921.95
13483	-3931.1
13484	-3933.39
13485	-3926.53
13486	-3915.85
13487	-3908.22
13488	-3912.03
13489	-3919.66
13490	-3913.56
13491	-3929.58
13492	-3940.26
13493	-3940.26
13494	-3943.31
13495	-3922.71
13496	-3920.42
13497	-3928.82
13498	-3930.34
13499	-3929.58
13500	-3914.32
13501	-3920.42
13502	-3927.29
13503	-3917.37
13504	-3921.19
13505	-3908.98
13506	-3891.43
13507	-3891.43
13508	-3913.56
13509	-3929.58
13510	-3952.47
13511	-3967.73
13512	-3960.86
13513	-3951.71
13514	-3947.89
13515	-3950.94
13516	-3950.94
13517	-3942.55
13518	-3945.6
13519	-3950.94
13520	-3973.83
13521	-4005.11
13522	-3992.14
13523	-3949.42
13524	-3939.5
13525	-3967.73
13526	-3973.83
13527	-3973.83
13528	-3983.75
13529	-3983.75
13530	-3968.49
13531	-3944.08
13532	-3946.37
13533	-3967.73
13534	-3977.65
13535	-4002.82
13536	-4005.11
13537	-3987.56
13538	-3982.99
13539	-3978.41
13540	-3982.22
13541	-3984.51
13542	-3975.36
13543	-3979.17
13544	-3973.07
13545	-3970.02
13546	-3974.59
13547	-3974.59
13548	-3977.65
13549	-3975.36
13550	-3965.44
13551	-3982.99
13552	-3976.12
13553	-3979.17
13554	-3986.04
13555	-3995.96
13556	-3997.48
13557	-3990.62
13558	-3977.65
13559	-3975.36
13560	-3965.44
13561	-3976.88
13562	-4002.06
13563	-3999.77
13564	-3966.96
13565	-3953.99
13566	-3966.2
13567	-3979.93
13568	-3999.77
13569	-4007.4
13570	-4004.35
13571	-3990.62
13572	-3991.38
13573	-3987.56
13574	-3989.09
13575	-3987.56
13576	-3981.46
13577	-3977.65
13578	-3984.51
13579	-3986.8
13580	-3975.36
13581	-3964.68
13582	-3979.17
13583	-3980.7
13584	-3970.78
13585	-3963.91
13586	-3983.75
13587	-4009.69
13588	-4014.27
13589	-4003.59
13590	-3986.8
13591	-3978.41
13592	-3969.25
13593	-3964.68
13594	-3956.28
13595	-3951.71
13596	-3971.54
13597	-3973.07
13598	-3973.83
13599	-3979.93
13600	-3986.04
13601	-3979.17
13602	-3956.28
13603	-3945.6
13604	-3958.57
13605	-3953.99
13606	-3958.57
13607	-3965.44
13608	-3942.55
13609	-3916.61
13610	-3919.66
13611	-3923.48
13612	-3921.95
13613	-3884.57
13614	-3828.87
13615	-3799.88
13616	-3793.01
13617	-3772.41
13618	-3740.37
13619	-3693.83
13620	-3652.63
13621	-3611.43
13622	-3593.12
13623	-3578.62
13624	-3569.47
13625	-3566.42
13627	-3559.55
13628	-3566.42
13629	-3585.49
13630	-3600.75
13631	-3596.17
13632	-3577.86
13633	-3572.52
13634	-3586.25
13635	-3603.04
13636	-3625.16
13637	-3648.05
13638	-3687.73
13639	-3761.73
13640	-3818.19
13641	-3846.42
13642	-3896.77
13643	-3944.84
13644	-3972.31
13645	-4011.98
13646	-4034.1
13647	-4066.15
13648	-4094.38
13649	-4102.77
13650	-4105.82
13651	-4124.9
13652	-4156.18
13653	-4167.62
13654	-4177.54
13655	-4177.54
13656	-4182.12
13657	-4176.01
13658	-4158.46
13659	-4140.15
13660	-4121.84
13661	-4102.01
13662	-4092.09
13663	-4093.61
13664	-4079.12
13665	-4056.23
13666	-4021.9
13667	-4007.4
13668	-3992.14
13669	-3992.14
13670	-4000.53
13671	-4010.45
13672	-4009.69
13673	-3999.01
13674	-4010.45
13675	-4011.22
13676	-3995.19
13677	-3983.75
13678	-3976.12
13679	-3982.22
13680	-3998.25
13681	-3995.19
13682	-3986.8
13683	-3971.54
13684	-3965.44
13685	-3963.91
13686	-3963.91
13687	-3977.65
13688	-3982.99
13689	-3979.17
13690	-3964.68
13691	-3962.39
13692	-3953.23
13693	-3942.55
13694	-3945.6
13695	-3949.42
13696	-3937.97
13697	-3955.52
13698	-3959.34
13699	-3948.65
13700	-3949.42
13701	-3948.65
13702	-3944.08
13703	-3929.58
13704	-3912.03
13705	-3902.11
13706	-3891.43
13707	-3889.14
13708	-3900.59
13709	-3944.08
13710	-3956.28
13711	-3939.5
13712	-3914.32
13713	-3889.91
13714	-3887.62
13715	-3899.06
13716	-3905.16
13717	-3898.3
13718	-3908.98
13719	-3928.05
13720	-3946.37
13721	-3932.63
13722	-3906.69
13723	-3905.16
13724	-3907.45
13725	-3909.74
13726	-3911.27
13727	-3918.9
13728	-3925
13729	-3902.11
13730	-3881.51
13731	-3889.91
13732	-3914.32
13733	-3926.53
13734	-3915.08
13735	-3913.56
13736	-3915.08
13737	-3900.59
13738	-3896.01
13739	-3888.38
13740	-3877.7
13741	-3880.75
13742	-3879.22
13743	-3878.46
13744	-3866.25
13745	-3857.86
13746	-3876.94
13747	-3892.96
13748	-3905.16
13749	-3914.32
13750	-3916.61
13751	-3902.88
13752	-3902.11
13753	-3901.35
13754	-3896.77
13755	-3879.22
13756	-3867.78
13757	-3880.75
13758	-3873.88
13759	-3866.25
13760	-3864.73
13761	-3860.91
13762	-3869.31
13763	-3883.8
13764	-3874.65
13765	-3864.73
13766	-3863.2
13767	-3851
13768	-3834.97
13769	-3845.66
13770	-3843.37
13771	-3824.29
13772	-3838.03
13773	-3858.63
13774	-3863.97
13775	-3873.88
13776	-3865.49
13777	-3834.97
13778	-3828.87
13779	-3832.69
13780	-3836.5
13781	-3847.18
13782	-3844.13
13783	-3837.26
13784	-3819.72
13785	-3813.61
13786	-3826.58
13787	-3823.53
13788	-3809.8
13789	-3815.14
13790	-3807.51
13791	-3795.3
13792	-3789.2
13793	-3789.2
13794	-3789.2
13795	-3790.72
13796	-3803.69
13797	-3806.74
13798	-3800.64
13799	-3779.28
13800	-3767.07
13801	-3773.17
13802	-3779.28
13803	-3777.75
13804	-3756.39
13805	-3725.87
13806	-3714.43
13807	-3735.03
13808	-3741.13
13809	-3726.64
13810	-3706.8
13811	-3696.12
13812	-3704.51
13813	-3726.64
13814	-3734.26
13815	-3706.04
13816	-3681.62
13817	-3687.73
13818	-3681.62
13819	-3665.6
13820	-3669.41
13821	-3655.68
13822	-3647.29
13823	-3647.29
13824	-3654.15
13825	-3652.63
13826	-3657.97
13827	-3651.1
13828	-3637.37
13829	-3623.64
13830	-3623.64
13831	-3631.27
13832	-3621.35
13833	-3619.82
13834	-3625.93
13835	-3624.4
13836	-3623.64
13837	-3608.38
13838	-3599.99
13839	-3610.67
13840	-3609.14
13841	-3598.46
13842	-3617.53
13843	-3620.58
13844	-3605.33
13845	-3605.33
13846	-3605.33
13847	-3598.46
13848	-3601.51
13849	-3611.43
13850	-3604.56
13851	-3596.17
13852	-3594.64
13853	-3590.83
13854	-3594.64
13855	-3611.43
13856	-3613.72
13857	-3599.99
13858	-3598.46
13859	-3628.98
13860	-3642.71
13861	-3613.72
13862	-3606.85
13863	-3609.9
13864	-3611.43
13865	-3605.33
13866	-3608.38
13867	-3633.55
13868	-3641.95
13869	-3617.53
13870	-3609.9
13871	-3625.16
13872	-3630.5
13873	-3661.02
13874	-3686.2
13875	-3681.62
13876	-3663.31
13877	-3653.39
13878	-3684.67
13879	-3723.58
13880	-3714.43
13881	-3702.98
13882	-3693.07
13883	-3691.54
13884	-3719.01
13885	-3742.66
13886	-3772.41
13887	-3789.96
13888	-3791.48
13889	-3780.04
13890	-3772.41
13891	-3777.75
13892	-3793.77
13893	-3796.06
13894	-3789.96
13895	-3784.62
13896	-3807.51
13897	-3828.11
13898	-3839.55
13899	-3850.23
13900	-3840.31
13901	-3832.69
13902	-3829.63
13903	-3834.97
13904	-3854.81
13905	-3876.94
13906	-3893.72
13907	-3910.51
13908	-3897.54
13909	-3886.85
13910	-3873.12
13911	-3879.99
13912	-3912.79
13913	-3926.53
13914	-3930.34
13915	-3913.56
13916	-3891.43
13917	-3905.93
13918	-3915.85
13919	-3915.85
13920	-3913.56
13921	-3921.95
13922	-3948.65
13923	-3952.47
13924	-3928.05
13925	-3908.98
13926	-3907.45
13927	-3906.69
13928	-3921.95
13929	-3948.65
13930	-3971.54
13931	-3982.99
13932	-3977.65
13933	-3974.59
13934	-3967.73
13935	-3944.84
13936	-3922.71
13937	-3924.24
13938	-3943.31
13939	-3952.47
13940	-3973.83
13941	-3975.36
13942	-3979.17
13943	-3992.14
13944	-3984.51
13945	-3957.81
13946	-3944.84
13947	-3943.31
13948	-3949.42
13949	-3980.7
13950	-3977.65
13951	-3978.41
13952	-3970.78
13953	-3957.81
13954	-3971.54
13955	-3969.25
13956	-3951.71
13957	-3949.42
13958	-3961.62
13959	-3987.56
13960	-3973.07
13961	-3968.49
13962	-3990.62
13963	-4002.82
13964	-4002.06
13965	-3993.67
13966	-3990.62
13967	-3994.43
13968	-3971.54
13969	-3955.52
13970	-3955.52
13971	-3957.81
13972	-3963.91
13973	-3972.31
13974	-3958.57
13975	-3963.15
13976	-3988.33
13977	-3999.01
13978	-3995.19
13979	-3988.33
13980	-3967.73
13981	-3967.73
13982	-3972.31
13983	-3976.88
13984	-3980.7
13985	-3986.04
13986	-3963.15
13987	-3936.45
13988	-3941.02
13989	-3962.39
13990	-3983.75
13991	-3968.49
13992	-3971.54
13993	-3976.88
13994	-3976.12
13995	-3988.33
13996	-4008.93
13997	-4013.5
13998	-3998.25
13999	-3987.56
14000	-3965.44
14001	-3947.89
14002	-3953.23
14003	-3972.31
14004	-3970.02
14005	-3943.31
14006	-3939.5
14007	-3954.76
14008	-3965.44
14009	-3973.07
14010	-3960.1
14011	-3949.42
14012	-3952.47
14013	-3950.94
14014	-3950.94
14015	-3959.34
14016	-3947.13
14017	-3935.68
14018	-3941.02
14019	-3951.71
14020	-3977.65
14021	-3989.85
14022	-3985.28
14023	-3987.56
14024	-3968.49
14025	-3972.31
14026	-3975.36
14027	-3963.91
14028	-3952.47
14029	-3934.16
14030	-3938.74
14031	-3966.96
14032	-3984.51
14033	-3979.93
14034	-3966.96
14035	-3975.36
14036	-3979.17
14037	-3977.65
14038	-3976.88
14039	-4005.11
14040	-3991.38
14041	-3964.68
14042	-3970.02
14043	-3980.7
14044	-4002.06
14045	-3987.56
14046	-3965.44
14047	-3954.76
14048	-3978.41
14049	-3978.41
14050	-3953.23
14051	-3950.18
14052	-3960.86
14053	-3947.89
14054	-3953.23
14055	-3985.28
14056	-4012.74
14057	-3999.77
14058	-3989.85
14059	-3981.46
14060	-3976.88
14061	-3977.65
14062	-3982.99
14063	-3963.15
14064	-3953.99
14065	-3965.44
14066	-3978.41
14067	-3981.46
14068	-3970.02
14069	-3967.73
14070	-3958.57
14071	-3960.1
14072	-3975.36
14073	-3989.85
14074	-3999.01
14075	-3979.93
14076	-3957.81
14077	-3949.42
14078	-3954.76
14079	-3967.73
14080	-3976.12
14081	-3980.7
14082	-3973.83
14083	-3972.31
14084	-3994.43
14085	-4016.56
14086	-4014.27
14087	-3980.7
14088	-3953.23
14089	-3934.92
14090	-3935.68
14091	-3959.34
14092	-3963.15
14093	-3950.18
14094	-3954.76
14095	-3969.25
14096	-3966.96
14097	-3941.02
14098	-3948.65
14099	-3969.25
14100	-3971.54
14101	-3968.49
14102	-3971.54
14103	-3974.59
14104	-3973.83
14105	-3976.88
14106	-3983.75
14107	-3986.04
14108	-3980.7
14109	-3995.96
14110	-4007.4
14111	-4002.82
14112	-4004.35
14113	-3992.14
14114	-3981.46
14115	-3982.99
14116	-3957.05
14117	-3957.81
14118	-3970.78
14119	-3964.68
14120	-3957.81
14121	-3966.96
14122	-3978.41
14123	-3963.15
14124	-3938.74
14125	-3935.68
14126	-3950.94
14127	-3982.22
14128	-3991.38
14129	-3989.09
14130	-3984.51
14131	-3971.54
14132	-3957.05
14133	-3968.49
14134	-3977.65
14135	-3957.81
14136	-3947.89
14137	-3984.51
14138	-4006.64
14139	-3983.75
14140	-3961.62
14141	-3953.99
14142	-3957.81
14143	-3957.05
14144	-3970.02
14145	-3973.83
14146	-3965.44
14147	-3975.36
14148	-3984.51
14149	-3983.75
14150	-3976.12
14151	-3960.1
14152	-3964.68
14153	-3970.02
14154	-3966.2
14155	-3971.54
14156	-3973.07
14157	-3957.05
14158	-3953.23
14159	-3971.54
14160	-3973.07
14161	-3960.1
14162	-3956.28
14163	-3950.94
14164	-3958.57
14165	-3974.59
14166	-3996.72
14167	-3995.19
14168	-3982.99
14169	-3978.41
14170	-3973.83
14171	-3973.07
14172	-3972.31
14173	-3970.78
14174	-3974.59
14175	-3972.31
14176	-3975.36
14177	-3977.65
14178	-3990.62
14179	-3991.38
14180	-3992.9
14181	-3991.38
14182	-3983.75
14183	-3983.75
14184	-3986.8
14185	-3968.49
14186	-3963.15
14187	-3961.62
14188	-3973.83
14189	-3987.56
14190	-3958.57
14191	-3943.31
14192	-3950.18
14193	-3968.49
14194	-3988.33
14195	-3992.9
14196	-4001.3
14197	-4002.82
14198	-3978.41
14199	-3970.02
14200	-3980.7
14201	-3980.7
14202	-3973.07
14203	-3985.28
14204	-3995.96
14205	-3999.01
14206	-3987.56
14207	-3960.86
14208	-3950.18
14209	-3946.37
14210	-3957.05
14211	-3970.02
14212	-3958.57
14213	-3952.47
14214	-3948.65
14215	-3959.34
14216	-3969.25
14217	-3966.96
14218	-3969.25
14219	-3970.78
14220	-3965.44
14221	-3963.15
14222	-3966.96
14223	-3967.73
14224	-3979.17
14225	-3981.46
14226	-3968.49
14227	-3952.47
14228	-3951.71
14229	-3964.68
14230	-3966.2
14231	-3966.2
14232	-3973.07
14233	-3977.65
14234	-3970.78
14235	-3960.86
14236	-3957.81
14237	-3963.91
14238	-3982.99
14239	-3995.96
14240	-3992.14
14241	-3974.59
14242	-3970.02
14243	-3979.17
14244	-3966.96
14245	-3974.59
14246	-3987.56
14247	-3986.04
14248	-3982.99
14249	-3973.07
14250	-3972.31
14251	-3970.02
14252	-3963.91
14253	-3975.36
14254	-3989.85
14255	-3990.62
14256	-3978.41
14257	-3966.2
14258	-3982.22
14259	-3989.09
14260	-3991.38
14261	-3986.8
14262	-3981.46
14263	-3976.12
14264	-3978.41
14265	-3979.93
14266	-3973.83
14267	-3976.12
14268	-3978.41
14269	-3978.41
14270	-3969.25
14271	-3966.96
14272	-3982.99
14273	-3979.93
14274	-3978.41
14275	-3991.38
14276	-3967.73
14277	-3939.5
14278	-3941.02
14279	-3950.94
14280	-3947.89
14281	-3951.71
14282	-3947.89
14283	-3938.74
14284	-3942.55
14285	-3947.13
14286	-3946.37
14287	-3944.84
14288	-3963.15
14289	-3977.65
14290	-3963.91
14291	-3951.71
14292	-3950.94
14293	-3961.62
14294	-3973.83
14295	-3973.83
14296	-3973.07
14297	-3982.22
14298	-3970.02
14299	-3957.81
14300	-3951.71
14301	-3946.37
14302	-3951.71
14303	-3941.79
14304	-3916.61
14305	-3934.92
14306	-3953.99
14307	-3941.79
14308	-3931.1
14309	-3946.37
14310	-3948.65
14311	-3937.21
14312	-3925.76
14313	-3917.37
14314	-3927.29
14315	-3934.16
14316	-3944.84
14317	-3941.79
14318	-3944.08
14319	-3948.65
14320	-3944.08
14321	-3931.87
14322	-3934.16
14323	-3931.87
14324	-3919.66
14325	-3917.37
14326	-3912.03
14327	-3899.06
14328	-3902.88
14329	-3924.24
14330	-3926.53
14331	-3934.92
14332	-3925.76
14333	-3930.34
14334	-3931.1
14335	-3931.87
14336	-3941.02
14337	-3943.31
14338	-3947.13
14339	-3951.71
14340	-3929.58
14341	-3928.05
14342	-3944.84
14343	-3950.18
14344	-3942.55
14345	-3934.92
14346	-3941.79
14347	-3957.81
14348	-3976.12
14349	-3976.12
14350	-3981.46
14351	-3993.67
14352	-4015.79
14353	-4020.37
14354	-3990.62
14355	-3969.25
14356	-3970.02
14357	-3986.8
14358	-3994.43
14359	-3993.67
14360	-3980.7
14361	-3979.17
14362	-3995.19
14363	-4012.74
14364	-4017.32
14365	-3995.19
14366	-3992.9
14367	-4020.37
14368	-4009.69
14369	-3987.56
14370	-3979.17
14371	-3982.22
14372	-3988.33
14373	-4005.87
14374	-4005.11
14375	-3983.75
14376	-3976.88
14377	-3983.75
14378	-3985.28
14379	-3993.67
14380	-4003.59
14381	-4021.9
14382	-4052.41
14383	-4076.83
14384	-4075.3
14385	-4064.62
14386	-4040.21
14387	-4021.9
14388	-4012.74
14389	-3990.62
14390	-3980.7
14391	-3986.8
14392	-3992.9
14393	-3997.48
14394	-4008.93
14395	-4021.9
14396	-4016.56
14397	-3996.72
14398	-3989.09
14399	-3975.36
14400	-3970.78
14401	-3998.25
14402	-4016.56
14403	-4003.59
14404	-4002.06
14405	-4006.64
14406	-4004.35
14407	-3998.25
14408	-3991.38
14409	-3996.72
14410	-3996.72
14411	-4002.82
14412	-4004.35
14413	-4015.03
14414	-4039.44
14415	-4035.63
14416	-4027.24
14417	-4029.53
14418	-4032.58
14419	-4047.84
14420	-4041.73
14421	-4018.08
14422	-4006.64
14423	-4013.5
14424	-4009.69
14425	-4019.61
14426	-4028.76
14427	-4015.03
14428	-3993.67
14429	-4008.16
14430	-4034.87
14431	-4056.99
14432	-4044.02
14433	-4034.1
14434	-4050.12
14435	-4034.87
14436	-4002.82
14437	-3996.72
14438	-3977.65
14439	-3975.36
14440	-3961.62
14441	-3956.28
14442	-3952.47
14443	-3920.42
14444	-3888.38
14445	-3874.65
14446	-3857.86
14447	-3842.6
14448	-3812.08
14449	-3776.23
14450	-3735.03
14451	-3673.23
14452	-3616.01
14453	-3593.12
14454	-3588.54
14455	-3602.27
14456	-3613.72
14457	-3626.69
14458	-3620.58
14459	-3619.06
14460	-3614.48
14461	-3587.02
14462	-3546.58
14463	-3543.53
14465	-3607.61
14466	-3663.31
14467	-3712.14
14468	-3741.13
14469	-3771.65
14470	-3848.71
14471	-3915.08
14472	-3941.79
14473	-3979.17
14474	-4008.16
14475	-4026.47
14476	-4069.2
14477	-4107.35
14478	-4122.61
14479	-4133.29
14480	-4159.23
14481	-4213.4
14482	-4248.49
14483	-4236.29
14484	-4228.66
14485	-4230.18
14486	-4254.6
14487	-4251.54
14488	-4224.08
14489	-4199.67
14490	-4181.35
14491	-4167.62
14492	-4140.92
14493	-4118.03
14494	-4092.09
14495	-4069.2
14496	-4055.47
14497	-4042.5
14498	-4045.55
14499	-4055.47
14500	-4063.86
14501	-4060.04
14502	-4039.44
14503	-4027.24
14504	-4032.58
14505	-4034.87
14506	-4028
14507	-4015.03
14508	-3995.96
14509	-4006.64
14510	-4005.11
14511	-4011.22
14512	-4037.92
14513	-4053.18
14514	-4037.16
14515	-4022.66
14516	-4005.11
14517	-3990.62
14518	-4002.82
14519	-4013.5
14520	-4017.32
14521	-4008.93
14522	-3999.77
14523	-3993.67
14524	-3986.8
14525	-3998.25
14526	-4000.53
14527	-3987.56
14528	-3992.9
14529	-4002.82
14530	-4002.06
14531	-4019.61
14532	-4031.81
14533	-3993.67
14534	-3942.55
14535	-3950.94
14536	-3971.54
14537	-3980.7
14538	-3981.46
14539	-3984.51
14540	-3977.65
14541	-3961.62
14542	-3957.81
14543	-3965.44
14544	-3982.99
14545	-3991.38
14546	-3993.67
14547	-3994.43
14548	-3981.46
14549	-3983.75
14550	-4001.3
14551	-3999.01
14552	-3972.31
14553	-3951.71
14554	-3961.62
14555	-3980.7
14556	-3977.65
14557	-3981.46
14558	-3992.14
14559	-3969.25
14560	-3950.18
14561	-3953.99
14562	-3970.78
14563	-3977.65
14564	-3972.31
14565	-3973.07
14566	-3961.62
14567	-3953.99
14568	-3965.44
14569	-3976.12
14570	-3959.34
14571	-3938.74
14572	-3938.74
14573	-3955.52
14574	-3963.91
14575	-3959.34
14576	-3955.52
14577	-3960.1
14578	-3952.47
14579	-3959.34
14580	-3963.15
14581	-3961.62
14582	-3962.39
14583	-3952.47
14584	-3928.82
14585	-3920.42
14586	-3928.05
14587	-3931.87
14588	-3938.74
